    3.96000       0.340089E-02    1.44630        783.038        1.84127    
    3.97000       0.339492E-02    1.44376        785.981        1.84819    
    3.98000       0.338896E-02    1.44123        788.930        1.85512    
    3.99000       0.338302E-02    1.43870        791.884        1.86207    
    4.00000       0.337711E-02    1.43619        794.843        1.86902    
    4.01000       0.337122E-02    1.43368        797.807        1.87599    
    4.02000       0.336535E-02    1.43119        800.776        1.88298    
    4.03000       0.335950E-02    1.42870        803.751        1.88997    
    4.04000       0.335367E-02    1.42622        806.730        1.89698    
    4.05000       0.334787E-02    1.42375        809.715        1.90400    
    4.06000       0.334208E-02    1.42129        812.705        1.91103    
    4.07000       0.333632E-02    1.41884        815.701        1.91807    
    4.08000       0.333058E-02    1.41640        818.701        1.92513    
    4.09000       0.332486E-02    1.41397        821.707        1.93219    
    4.10000       0.331916E-02    1.41154        824.718        1.93927    
    4.11000       0.331348E-02    1.40913        827.734        1.94637    
    4.12000       0.330782E-02    1.40672        830.755        1.95347    
    4.13000       0.330218E-02    1.40432        833.781        1.96059    
    4.14000       0.329656E-02    1.40193        836.813        1.96771    
    4.15000       0.329096E-02    1.39955        839.849        1.97485    
    4.16000       0.328538E-02    1.39718        842.891        1.98201    
    4.17000       0.327982E-02    1.39481        845.938        1.98917    
    4.18000       0.327428E-02    1.39246        848.990        1.99635    
    4.19000       0.326876E-02    1.39011        852.048        2.00354    
    4.20000       0.326326E-02    1.38777        855.110        2.01074    
    4.21000       0.325778E-02    1.38544        858.178        2.01795    
    4.22000       0.325232E-02    1.38312        861.251        2.02518    
    4.23000       0.324688E-02    1.38081        864.328        2.03242    
    4.24000       0.324146E-02    1.37850        867.412        2.03967    
    4.25000       0.323606E-02    1.37620        870.500        2.04693    
    4.26000       0.323067E-02    1.37391        873.593        2.05420    
    4.27000       0.322531E-02    1.37163        876.692        2.06149    
    4.28000       0.321996E-02    1.36936        879.796        2.06879    
    4.29000       0.321463E-02    1.36709        882.905        2.07610    
    4.30000       0.320933E-02    1.36483        886.019        2.08342    
    4.31000       0.320404E-02    1.36258        889.138        2.09075    
    4.32000       0.319876E-02    1.36034        892.263        2.09810    
    4.33000       0.319351E-02    1.35811        895.392        2.10546    
    4.34000       0.318828E-02    1.35588        898.527        2.11283    
    4.35000       0.318306E-02    1.35366        901.667        2.12022    
    4.36000       0.317786E-02    1.35145        904.812        2.12761    
    4.37000       0.317268E-02    1.34925        907.962        2.13502    
    4.38000       0.316752E-02    1.34705        911.117        2.14244    
    4.39000       0.316237E-02    1.34487        914.278        2.14987    
    4.40000       0.315724E-02    1.34269        917.443        2.15731    
    4.41000       0.315213E-02    1.34051        920.614        2.16477    
    4.42000       0.314704E-02    1.33835        923.790        2.17224    
    4.43000       0.314197E-02    1.33619        926.971        2.17972    
    4.44000       0.313691E-02    1.33404        930.157        2.18721    
    4.45000       0.313187E-02    1.33189        933.348        2.19471    
    4.46000       0.312685E-02    1.32976        936.545        2.20223    
    4.47000       0.312184E-02    1.32763        939.746        2.20976    
    4.48000       0.311685E-02    1.32551        942.953        2.21730    
    4.49000       0.311188E-02    1.32339        946.165        2.22485    
    4.50000       0.310693E-02    1.32129        949.382        2.23241    
    4.51000       0.310199E-02    1.31919        952.604        2.23999    
    4.52000       0.309707E-02    1.31709        955.831        2.24758    
    4.53000       0.309216E-02    1.31501        959.064        2.25518    
    4.54000       0.308727E-02    1.31293        962.301        2.26279    
    4.55000       0.308240E-02    1.31086        965.544        2.27042    
    4.56000       0.307754E-02    1.30879        968.792        2.27806    
    4.57000       0.307270E-02    1.30673        972.045        2.28570    
    4.58000       0.306788E-02    1.30468        975.303        2.29337    
    4.59000       0.306307E-02    1.30264        978.566        2.30104    
    4.60000       0.305828E-02    1.30060        981.834        2.30872    
    4.61000       0.305351E-02    1.29857        985.107        2.31642    
    4.62000       0.304875E-02    1.29654        988.386        2.32413    
    4.63000       0.304400E-02    1.29453        991.670        2.33185    
    4.64000       0.303928E-02    1.29252        994.958        2.33958    
    4.65000       0.303456E-02    1.29051        998.252        2.34733    
    4.66000       0.302987E-02    1.28852        1001.55        2.35509    
    4.67000       0.302519E-02    1.28652        1004.86        2.36286    
    4.68000       0.302052E-02    1.28454        1008.16        2.37064    
    4.69000       0.301587E-02    1.28256        1011.48        2.37843    
    4.70000       0.301123E-02    1.28059        1014.80        2.38624    
    4.71000       0.300661E-02    1.27863        1018.12        2.39406    
    4.72000       0.300201E-02    1.27667        1021.45        2.40188    
    4.73000       0.299742E-02    1.27472        1024.79        2.40973    
    4.74000       0.299284E-02    1.27277        1028.13        2.41758    
    4.75000       0.298828E-02    1.27083        1031.47        2.42545    
    4.76000       0.298374E-02    1.26890        1034.82        2.43332    
    4.77000       0.297921E-02    1.26697        1038.18        2.44121    
    4.78000       0.297469E-02    1.26505        1041.54        2.44911    
    4.79000       0.297019E-02    1.26314        1044.90        2.45703    
    4.80000       0.296570E-02    1.26123        1048.27        2.46495    
    4.81000       0.296123E-02    1.25933        1051.65        2.47289    
    4.82000       0.295677E-02    1.25743        1055.03        2.48084    
    4.83000       0.295233E-02    1.25554        1058.42        2.48880    
    4.84000       0.294790E-02    1.25366        1061.81        2.49678    
    4.85000       0.294349E-02    1.25178        1065.20        2.50476    
    4.86000       0.293909E-02    1.24991        1068.60        2.51276    
    4.87000       0.293470E-02    1.24804        1072.01        2.52077    
    4.88000       0.293033E-02    1.24618        1075.42        2.52879    
    4.89000       0.292597E-02    1.24433        1078.84        2.53682    
    4.90000       0.292162E-02    1.24248        1082.26        2.54487    
    4.91000       0.291729E-02    1.24064        1085.69        2.55293    
    4.92000       0.291297E-02    1.23880        1089.12        2.56100    
    4.93000       0.290867E-02    1.23697        1092.56        2.56908    
    4.94000       0.290438E-02    1.23515        1096.00        2.57717    
    4.95000       0.290010E-02    1.23333        1099.44        2.58528    
    4.96000       0.289584E-02    1.23152        1102.90        2.59340    
    4.97000       0.289159E-02    1.22971        1106.35        2.60152    
    4.98000       0.288735E-02    1.22791        1109.82        2.60967    
    4.99000       0.288313E-02    1.22611        1113.28        2.61782    
    5.00000       0.287892E-02    1.22432        1116.76        2.62598    
    5.01000       0.287472E-02    1.22254        1120.23        2.63416    
    5.02000       0.287054E-02    1.22076        1123.72        2.64235    
    5.03000       0.286637E-02    1.21898        1127.20        2.65055    
    5.04000       0.286221E-02    1.21722        1130.70        2.65876    
    5.05000       0.285807E-02    1.21545        1134.19        2.66699    
    5.06000       0.285393E-02    1.21370        1137.70        2.67523    
    5.07000       0.284982E-02    1.21194        1141.20        2.68347    
    5.08000       0.284571E-02    1.21020        1144.72        2.69173    
    5.09000       0.284162E-02    1.20846        1148.24        2.70001    
    5.10000       0.283753E-02    1.20672        1151.76        2.70829    
    5.11000       0.283347E-02    1.20499        1155.29        2.71659    
    5.12000       0.282941E-02    1.20327        1158.82        2.72489    
    5.13000       0.282537E-02    1.20155        1162.36        2.73321    
    5.14000       0.282134E-02    1.19983        1165.90        2.74155    
    5.15000       0.281732E-02    1.19812        1169.45        2.74989    
    5.16000       0.281331E-02    1.19642        1173.00        2.75824    
    5.17000       0.280932E-02    1.19472        1176.56        2.76661    
    5.18000       0.280533E-02    1.19303        1180.12        2.77499    
    5.19000       0.280136E-02    1.19134        1183.69        2.78337    
    5.20000       0.279741E-02    1.18966        1187.25        2.79176    
    5.21000       0.279346E-02    1.18798        1190.80        2.80010    
    5.22000       0.278953E-02    1.18631        1194.41        2.80857    
    5.23000       0.278560E-02    1.18464        1196.79        2.81418    
    5.24000       0.278169E-02    1.18298        1201.00        2.82408    
    5.25000       0.277780E-02    1.18132        1204.91        2.83326    
    5.26000       0.277391E-02    1.17966        1208.66        2.84210    
    5.27000       0.277004E-02    1.17802        1212.35        2.85077    
    5.28000       0.276617E-02    1.17637        1214.77        2.85645    
    5.29000       0.276232E-02    1.17474        1219.02        2.86646    
