0.500	2	894006000
0.500	4	55917900
0.500	6	11057500
0.500	8	3502980
0.500	10	1436810
0.500	12	694042
0.500	14	375374
0.500	16	220577
0.500	18	138118
0.500	20	90944.2
0.500	22	62378.4
0.500	24	44257.8
0.500	26	32309.5
0.500	28	24168.8
0.500	30	18464.3
0.500	32	14368.1
0.500	34	11363.4
0.500	36	9117.14
0.500	38	7409.54
0.500	40	6091.69
0.500	42	5060.75
0.500	44	4244.28
0.500	46	3590.42
0.500	48	3061.41
0.500	50	2629.4
0.500	52	2273.56
0.500	54	1978.14
0.500	56	1731.08
0.500	58	1523.07
0.500	60	1346.83
0.500	62	1196.63
0.500	64	1067.93
0.500	66	957.087
0.500	68	861.175
0.500	70	777.81
0.500	72	705.05
0.500	74	641.296
0.500	76	585.229
0.500	78	535.75
0.500	80	491.944
0.500	82	453.04
0.500	84	418.39
0.500	86	387.444
0.500	88	359.735
0.500	90	334.862
0.500	92	312.485
0.500	94	292.309
0.500	96	274.079
0.500	98	257.575
0.500	100	242.607
0.500	102	229.008
0.500	104	216.632
0.500	106	205.351
0.500	108	195.054
0.500	110	185.642
0.500	112	177.028
0.500	114	169.135
0.500	116	161.894
0.500	118	155.246
0.500	120	149.136
0.500	122	143.516
0.500	124	138.343
0.500	126	133.578
0.500	128	129.188
0.500	130	125.142
0.500	132	121.411
0.500	134	117.971
0.500	136	114.799
0.500	138	111.876
0.500	140	109.183
0.500	142	106.704
0.500	144	104.423
0.500	146	102.328
0.500	148	100.407
0.500	150	98.6481
0.500	152	97.0425
0.500	154	95.5811
0.500	156	94.2563
0.500	158	93.0609
0.500	160	91.9887
0.500	162	91.0341
0.500	164	90.1924
0.500	166	89.4593
0.500	168	88.831
0.500	170	88.3046
0.500	172	87.8773
0.500	174	87.5471
0.500	176	87.3124
0.500	178	87.172

0.750	2	397404000
0.750	4	24856500
0.750	6	4911170
0.750	8	1553690
0.750	10	636293
0.750	12	306933
0.750	14	165842
0.750	16	97409
0.750	18	61005.1
0.750	20	40202.7
0.750	22	27615.8
0.750	24	19634.6
0.750	26	14371.7
0.750	28	10784.2
0.750	30	8267.83
0.750	32	6458.31
0.750	34	5128.4
0.750	36	4131.91
0.750	38	3372.28
0.750	40	2784.21
0.750	42	2322.59
0.750	44	1955.65
0.750	46	1660.62
0.750	48	1420.95
0.750	50	1224.38
0.750	52	1061.77
0.750	54	926.169
0.750	56	812.272
0.750	58	715.958
0.750	60	634.007
0.750	62	563.879
0.750	64	503.55
0.750	66	451.399
0.750	68	406.113
0.750	70	366.625
0.750	72	332.058
0.750	74	301.691
0.750	76	274.924
0.750	78	251.259
0.750	80	230.275
0.750	82	211.619
0.750	84	194.993
0.750	86	180.141
0.750	88	166.845
0.750	90	154.921
0.750	92	144.206
0.750	94	134.561
0.750	96	125.868
0.750	98	118.019
0.750	100	110.925
0.750	102	104.504
0.750	104	98.6873
0.750	106	93.4118
0.750	108	88.6232
0.750	110	84.273
0.750	112	80.3184
0.750	114	76.721
0.750	116	73.447
0.750	118	70.4659
0.750	120	67.7505
0.750	122	65.2765
0.750	124	63.022
0.750	126	60.9673
0.750	128	59.0947
0.750	130	57.3881
0.750	132	55.8332
0.750	134	54.4169
0.750	136	53.1274
0.750	138	51.954
0.750	140	50.8869
0.750	142	49.9174
0.750	144	49.0374
0.750	146	48.2397
0.750	148	47.5179
0.750	150	46.8658
0.750	152	46.2781
0.750	154	45.75
0.750	156	45.2771
0.750	158	44.8554
0.750	160	44.4814
0.750	162	44.152
0.750	164	43.8644
0.750	166	43.6161
0.750	168	43.405
0.750	170	43.2294
0.750	172	43.0878
0.750	174	42.9789
0.750	176	42.9017
0.750	178	42.8557

1.000	2	223580000
1.000	4	13973100
1.000	6	2755920
1.000	8	870058
1.000	10	355671
1.000	12	171357
1.000	14	92551.1
1.000	16	54391.6
1.000	18	34118.1
1.000	20	22542.3
1.000	22	15539.8
1.000	24	11097.7
1.000	26	8165.46
1.000	28	6163.14
1.000	30	4755.23
1.000	32	3739.68
1.000	34	2990.5
1.000	36	2426.71
1.000	38	1994.82
1.000	40	1658.67
1.000	42	1393.26
1.000	44	1180.97
1.000	46	1009.17
1.000	48	868.654
1.000	50	752.606
1.000	52	655.92
1.000	54	574.717
1.000	56	506.019
1.000	58	447.51
1.000	60	397.374
1.000	62	354.175
1.000	64	316.762
1.000	66	284.21
1.000	68	255.767
1.000	70	230.819
1.000	72	208.86
1.000	74	189.469
1.000	76	172.298
1.000	78	157.052
1.000	80	143.483
1.000	82	131.383
1.000	84	120.572
1.000	86	110.897
1.000	88	102.226
1.000	90	94.446
1.000	92	87.4582
1.000	94	81.177
1.000	96	75.5272
1.000	98	70.4434
1.000	100	65.8675
1.000	102	61.7487
1.000	104	58.0417
1.000	106	54.7064
1.000	108	51.707
1.000	110	49.0116
1.000	112	46.5915
1.000	114	44.4209
1.000	116	42.4767
1.000	118	40.7379
1.000	120	39.1856
1.000	122	37.8025
1.000	124	36.573
1.000	126	35.4828
1.000	128	34.5189
1.000	130	33.6692
1.000	132	32.923
1.000	134	32.2701
1.000	136	31.7014
1.000	138	31.2083
1.000	140	30.7832
1.000	142	30.4186
1.000	144	30.1082
1.000	146	29.8456
1.000	148	29.6255
1.000	150	29.4425
1.000	152	29.292
1.000	154	29.1695
1.000	156	29.0713
1.000	158	28.9936
1.000	160	28.9332
1.000	162	28.8871
1.000	164	28.8528
1.000	166	28.8278
1.000	168	28.8102
1.000	170	28.7983
1.000	172	28.7905
1.000	174	28.7857
1.000	176	28.7829
