2.5260	101.4300	31.4940
2.5268	101.4300	31.6410
2.5276	101.4300	31.7930
2.5284	101.4300	31.9520
2.5292	101.4300	32.1180
2.5300	101.4300	32.2940
2.5307	101.4300	32.4810
2.5315	101.4300	32.6820
2.5323	101.4300	32.8990
2.5331	101.4300	33.1380
2.5339	101.4300	33.4060
2.5347	101.4300	33.7130
2.5355	101.4300	34.0760
2.5363	101.4300	34.5290
2.5371	101.4300	35.1310
2.5378	101.4300	36.0100
2.5386	101.4300	37.4180
2.5394	101.4300	39.1300
2.5402	101.4300	34.7710
2.5410	101.4300	31.4610
2.5418	101.4300	31.8220
2.5426	101.4300	32.4430
2.5434	101.4300	32.9700
2.5442	101.4300	33.4090
2.5450	101.4300	33.7910
2.5457	101.4300	34.1340
2.5465	101.4300	34.4520
2.5473	101.4300	34.7510
2.5481	101.4300	35.0390
2.5489	101.4300	35.3180
2.5497	101.4300	35.5910
2.5505	101.4300	35.8600
2.5513	101.4300	36.1270
2.5521	101.4300	36.3910
2.5528	101.4300	36.6540
2.5536	101.4300	36.9170
2.5544	101.4300	37.1790
2.5552	101.4300	37.4420
2.5560	101.4300	37.7050
2.5568	101.4300	37.9690
2.5576	101.4300	38.2330
2.5584	101.4300	38.4980
2.5592	101.4300	38.7640
2.5600	101.4300	39.0310
2.5607	101.4300	39.2980
2.5615	101.4300	39.5670
2.5623	101.4300	39.8370
2.5631	101.4300	40.1070
2.5639	101.4300	40.3780
2.5647	101.4300	40.6510
2.5655	101.4300	40.9240
2.5663	101.4300	41.1980
2.5671	101.4300	41.4720
2.5678	101.4300	41.7470
2.5686	101.4300	42.0230
2.5694	101.4300	42.3000
2.5702	101.4300	42.5770
2.5710	101.4300	42.8540
2.5718	101.4300	43.1320
2.5726	101.4300	43.4100
2.5734	101.4300	43.6890
2.5742	101.4300	43.9680
2.5750	101.4300	44.2470
2.5757	101.4300	44.5260
2.5765	101.4300	44.8060
2.5773	101.4300	45.0850
2.5781	101.4300	45.3640
2.5789	101.4300	45.6440
2.5797	101.4300	45.9230
2.5805	101.4300	46.2020
2.5813	101.4300	46.4810
2.5821	101.4300	46.7590
2.5828	101.4300	47.0370
2.5836	101.4300	47.3150
2.5844	101.4300	47.5930
2.5852	101.4300	47.8700
2.5860	101.4300	48.1460
2.5868	101.4300	48.4220
2.5876	101.4300	48.6970
2.5884	101.4300	48.9720
2.5892	101.4300	49.2460
2.5900	101.4300	49.5190
2.5907	101.4300	49.7910
2.5915	101.4300	50.0630
2.5923	101.4300	50.3340
2.5931	101.4300	50.6040
2.5939	101.4300	50.8730
2.5947	101.4300	51.1410
2.5955	101.4300	51.4080
